"Tilda UID",Brand,SKU,Mark,Category,Title,Description,Text,Photo,Price,Quantity,"Price Old",Editions,Modifications,"External ID","Parent UID",Characteristics:Производитель,Characteristics:Форма,Characteristics:Упаковка,Characteristics:Отжим,"Characteristics:Тип масла",Characteristics:Объем,"Characteristics:Вид колбасы",Characteristics:Сорт,Characteristics:Состав,Characteristics:Фасовка,"Characteristics:Вид кофе","Characteristics:Форма выпуска","Characteristics:Степень обжарки","Characteristics:Степень помола","Characteristics:Тип шоколада","Characteristics:Вид рыбы","Characteristics:Основа паштета",Characteristics:Тип,"Characteristics:Количество в упаковке","Characteristics:Размер чайного листа","Characteristics:Тип специй",Weight,Length,Width,Height,"SEO title","SEO descr","SEO keywords","FB title","FB descr",Url
343027576711,,576711,Украина,"Рыба, икра, морепродукты;Соления;Осенние Предложения;HoReCa","Морской коктейль в масле с паприкой, креветки, мидии, осьминог, кальмар 500г","Морской коктейль в масле с паприкой, креветки, мидии, осьминог, кальмар 500г Украина","В морской коктейль входят креветки, мидии, осьминог, кальмары. Все они - источник ряда полезных веществ. Белка в моском коктейле настолько много, что им смело можно заменять мясо. А еще это очень вкусно!",https://static.tildacdn.com/tild6231-3735-4865-b339-306634646235/177908.png,329.00,,,,,PdPm6EK4V8yV3KFTS10R,,Украина,,,,,,,,,,,,,,,,,,,,,500,0,0,0,"Copy: Морской коктейль в масле с паприкой, креветки, мидии, осьминог, кальмар 500г","Copy: Морской коктейль в масле с паприкой, креветки, мидии, осьминог, кальмар 500г",,"Copy: Морской коктейль в масле с паприкой, креветки, мидии, осьминог, кальмар 500г","Copy: Морской коктейль в масле с паприкой, креветки, мидии, осьминог, кальмар 500г",https://smartfood.org.ua/seafood/tproduct/320929988-343027576711-morskoi-kokteil-v-masle-s-paprikoi-kreve
958509783011,,783011,Украина,"Рыба, икра, морепродукты;Соления;Осенние Предложения;HoReCa","Кальмар в масле с паприкой, 500г","Кальмар в масле с паприкой, 500г. Тара - пластиковое ведерко, Украина","Посол с натуральными специями придает кальмарам особо нежный вкус.<br />Кальмар с пряностями в растительном масле в круглой упаковке.","https://static.tildacdn.com/tild3133-3562-4535-b530-353138336136/w400h300.jpg https://static.tildacdn.com/tild6139-6461-4332-b439-346365373232/viber_image_2021-04-.jpg",299.00,,,,,ptPRLE2oHt7pcr25nTj1,,Украина,,,,,,,,,,,,,,,,,,,,,500,0,0,0,"Кальмар в масле с паприкой, 500г","Кальмар в масле с паприкой, 500г",,"Кальмар в масле с паприкой, 500г","Кальмар в масле с паприкой, 500г",https://smartfood.org.ua/seafood/tproduct/320929988-958509783011-kalmar-v-masle-s-paprikoi-500g
624972633361,"Kraina Wedlin Zywiecka",624972,Италия,"Колбасы, хамон, тушенка;Осенние Предложения","Колбаса ветчинно-рубленая «Живецкая» Kraina Wedlin Zywiecka 600 г.","Колбаса ветчинно-рубленая «Живецкая» Kraina Wedlin Zywiecka 600 г. Польша","<p style=""text-align: left;"">Kraina Wedlin Zywiecka Kielbasa – ветчинно-рубленая колбаса высшего сорта «Живецкая». Это традиционная польская колбаса из натурального мяса. Żywiecka колбаса – изготовлена ​​из высококачественной свинины с ветчиной. В мясо добавляют специи и соль, его традиционно коптят дубовым ольховым дымом.</p><p style=""text-align: left;"">Изюминкой данной колбасы, является использование в рецептуре свинины трех видов. Согласно польской терминологии она принадлежит к категории полутвердых колбас. В результате сушки и копчения, продукт приобретает яркий аромат. Колбасу можно использовать в качестве нарезки на бутерброды, особенно с помидорами.</p><p style=""text-align: left;"">Цвет поверхности колбасы — от коричневого до темно-коричневого. В разрезе цвет мяса — розово-красный. Вкус и запах — характерны для использованного сырья и приправ. Многие знают, что Польша, как и Германия славится прекрасными колбасами. Откройте для себя уникальный вкус живецкой колбасы.</p>",https://static.tildacdn.com/tild6537-3365-4264-b936-343763303331/krwziwezka.jpg,205.00,,,,,"Дамир, Алмаз, Смак",,Польша,,,,,,Сыровяленая,Высший,,,,,,,,,,,,,,600,0,0,0,"Колбаса ветчинно-рубленая «Живецкая» Kraina Wedlin Zywiecka 600 г. Польша","Колбаса ветчинно-рубленая «Живецкая» Kraina Wedlin Zywiecka 600 г. Польша",,"Колбаса ветчинно-рубленая «Живецкая» Kraina Wedlin Zywiecka 600 г. Польша","Колбаса ветчинно-рубленая «Живецкая» Kraina Wedlin Zywiecka 600 г. Польша",https://smartfood.org.ua/meat-sausages/tproduct/320929133-624972633361-kolbasa-vetchinno-rublenaya-zhivetskaya
649803152841,Белосвет,649803,Украина,"Снеки;Топ товары;Актуально летом;HoReCa","Огненный полосатик 1кг","Огненный полосатик 1кг. Украина","<br /><br />Высокое содержание полезных веществ делает огненного полосатика ценным типом рыбы, из которого можно изготавливать вкусные снеки. После длительной обработки в мясе остается много питательных элементов: <br /><br /><ul><li>калий</li><li>цинк</li><li>магний</li><li>йод</li><li>хром</li><li>кобальт</li><li>селен</li></ul>Огненный полосатик является достаточно калорийным продуктом – 230 ккал. Это позволяет за один прием получить большое количество энергии, и тем самым обогатить организм целым рядом полезных веществ.",https://static.tildacdn.com/tild3164-6134-4532-b439-373932356139/147592106216309.jpg,787.00,,,,,Снеки,,Украина,,,,,,,,,,,,,,,,,,,,,1000,0,0,0,"Огненный полосатик 1кг. Украина","Огненный полосатик 1кг. Украина",,"Огненный полосатик 1кг. Украина","Огненный полосатик 1кг. Украина",https://smartfood.org.ua/snacks/tproduct/320925559-649803152841-ognennii-polosatik-1kg
166888028561,Benimar,166888,Испания,"Консервация, консервы;Рыба, икра, морепродукты","Филе Анчоуса в подсолнечном масле Filete de anchoas 720/370 г.","Филе Анчоуса в подсолнечном масле Filete de anchoas 720/370 г. Испания","Анчоусы#nbsp;полезны для здоровья нервной и пищеварительной системы, кожи и слизистых оболочек. Вещества, содержащиеся в анчоусах, регулируют уровень сахара в крови и являются антиоксидантами. Основное применение#nbsp;анчоусов#nbsp;в современной промышленности – это, безусловно, изготовление соленой, пряной продукции и консервов.",https://static.tildacdn.com/tild6536-3934-4439-a161-666465313134/PhotoRoom_20220908_1.jpg,657.00,,,,,"Дамир, Алмаз, Смак",,Испания,,"Стеклянная банка",,,,,,,,,,,,,Тунец,,,,,,720,0,0,0,"Филе Анчоуса в подсолнечном масле Filete de anchoas 720/370 г. Испания","Филе Анчоуса в подсолнечном масле Filete de anchoas 720/370 г. Испания",,"Филе Анчоуса в подсолнечном масле Filete de anchoas 720/370 г. Испания","Филе Анчоуса в подсолнечном масле Filete de anchoas 720/370 г. Испания",https://smartfood.org.ua/canned/tproduct/320925876-166888028561-file-anchousa-v-podsolnechnom-masle-file
729557506971,Rmix,729557,Польша,"Пряности и специи","Соль розовая гималайская крупная Rmix 900г.","Соль розовая гималайская крупная Rmix 900г. Польша","Соль розовая гималайская крупная Rmix 900г. Польша",https://static.tildacdn.com/tild6663-6365-4262-a133-313634626562/gimalajskaya-rozovay.jpg,115.00,,,,,"Дамир, Алмаз, Смак",,Польша,,,,,,,,,,,,,,,,,,,,,900,0,0,0,"Соль розовая гималайская крупная Rmix 900г. Польша","Соль розовая гималайская крупная Rmix 900г. Польша",,"Соль розовая гималайская крупная Rmix 900г. Польша","Соль розовая гималайская крупная Rmix 900г. Польша",https://smartfood.org.ua/spices/tproduct/320931553-729557506971-sol-rozovaya-gimalaiskaya-krupnaya-rmix
514765096451,,514765,Индия,"Пряности и специи","Смесь специй «Для корейских салатов» 1кг.","Смесь специй «Для корейских салатов» 1кг. из Индии","Ароматная смесь для корейских салатов! Отлично дополнит ваши блюда. <br /><strong>Состав:</strong> кориандр, перец чили, куркума, паприка, чеснок, черный перец. <br /><br /><strong>Приправы</strong> рекомендуются людям, страдающим гипертонией. Они уменьшают отечность, выводят лишнюю жидкость из организма. Специи обладают противовоспалительным и противомикробным действием. Они улучшают моторику ЖКТ и ускоряют пищеварение.<br /><br />",https://static.tildacdn.com/tild6362-3532-4534-a539-303263393131/priprava-dlya-korejs.jpg,249.00,,,,,"Брат 3",,Индия,,,,,,,,,Пакет,,,,,,,,,,,,1000,0,0,0,"Смесь специй «Для корейских салатов» 1кг. из Индии","Смесь специй «Для корейских салатов» 1кг. из Индии",,"Смесь специй «Для корейских салатов» 1кг. из Индии","Смесь специй «Для корейских салатов» 1кг. из Индии",https://smartfood.org.ua/spices/tproduct/320931553-514765096451-smes-spetsii-dlya-koreiskih-salatov-1kg
586844846891,DueFagiani,586844,Италия,"Соусы;Актуально летом","Соус для пиццы со специями DueFagiani 4100г.","Соус для пиццы со специями DueFagiani 4100г. Италия","Томаты ""Пицца соус"" с специями 4,1 кг<br />Ингредиенты: томаты, пищевая соль, подсолнечное масло, сахар, специи, корректор кислоты: лимонная кислота.<br />Применение: в кулинарных изделиях, при приготовлении пиццы.<br />Хранить в сухом прохладном месте<br />Открытую банку хранить в холодильнике и употребить в течение 2-х дней после открытия.<br />Вес нетто: 4100 г",https://static.tildacdn.com/stor6530-3438-4162-b765-383965303136/27586409.jpg,379.00,,,,,Мужик,,Италия,,,,,,,,,,,,,,,,,,,,,4100,0,0,0,"Соус для пиццы со специями DueFagiani 4100г. Италия","Соус для пиццы со специями DueFagiani 4100г. Италия",,"Соус для пиццы со специями DueFagiani 4100г. Италия","Соус для пиццы со специями DueFagiani 4100г. Италия",https://smartfood.org.ua/sauces/tproduct/320928537-586844846891-sous-dlya-pitstsi-so-spetsiyami-duefagia
964114656111,DeSantis,964114,Италия,"Масло;Диетические продукты","Масло оливковое Olio di Sansa DeSantis","Масло оливковое Olio di Sansa DeSantis 1л. Италия","<p style=""text-align: left;"">Оливковое масло для жарки#nbsp;</p><p style=""text-align: left;"">Характеризуется нейтральным вкусом.#nbsp;Идеально для жарки или для блюд, в которых не требуется яркий оливковый аромат.</p>",https://static.tildacdn.com/stor3236-3736-4036-b730-313763326164/23963989.jpg,388.00,,,,,Дамир,,Италия,,"Стеклянная бутылка","Первый холодный",,,,,,,,,,,,,,,,,,1000,0,0,0,"Масло оливковое Olio di Sansa DeSantis 1л. Италия","Масло оливковое Olio di Sansa DeSantis 1л. Италия",,"Масло оливковое Olio di Sansa DeSantis 1л. Италия","Масло оливковое Olio di Sansa DeSantis 1л. Италия",https://smartfood.org.ua/oil/tproduct/320929475-964114656111-maslo-olivkovoe-olio-di-sansa-desantis
143126166631,Hana,143126,Германия,"Консервация, консервы","Консерва Колбаса куриная с паприкой Hana, 380г.","Консерва Колбаса куриная с паприкой Hana, 380г. Германия","Консерва Колбаса куриная с паприкой Hana, 380г. из Германии",https://static.tildacdn.com/stor6661-3665-4465-b262-393963653231/53004201.jpg,104.00,,,,,Мужик,,Германия,,"Жестяная банка",,,,,,,,,,,,,,курино-свинная,,,,,380,0,0,0,"Консерва Колбаса куриная классическая Hana, 380г. из Германии","Консерва Колбаса куриная классическая Hana, 380г. из Германии",,"Консерва Колбаса куриная классическая Hana, 380г. из Германии","Консерва Колбаса куриная классическая Hana, 380г. из Германии",https://smartfood.org.ua/canned/tproduct/320925876-143126166631-konserva-kolbasa-kurinaya-s-paprikoi-han
795730676351,Hana,795730,Германия,"Консервация, консервы","Консерва Колбаса куриная классическая Hana, 380г.","Консерва Колбаса куриная классическая Hana, 380г. Германия","Консерва Колбаса куриная классическая Hana, 380г. из Германии",https://static.tildacdn.com/stor3465-3132-4637-a664-373563633131/40483929.jpg,104.00,,,,,Мужик,,Германия,,"Жестяная банка",,,,,,,,,,,,,,куриная,,,,,380,0,0,0,"Консерва Колбаса куриная классическая Hana, 380г. из Германии","Консерва Колбаса куриная классическая Hana, 380г. из Германии",,"Консерва Колбаса куриная классическая Hana, 380г. из Германии","Консерва Колбаса куриная классическая Hana, 380г. из Германии",https://smartfood.org.ua/canned/tproduct/320925876-795730676351-konserva-kolbasa-kurinaya-klassicheskaya
238065525541,Helcom,238065,Польша,"Консервация, консервы","Оливки черные без косточки Oliwki Czarne Helcom 900г","Оливки черные без косточки Oliwki Czarne Helcom 900г. Польша","Оливки зеленые без косточки Oliwki Czarne Helcom 900 г. Польша На самом деле, оливки – это универсальный плод, сочетающийся с различными закусками, горячими блюдами и напитками. Установлено, что ежедневное употребление маслин снижает риск развития заболеваний сердечно-сосудистой системы, уменьшается вероятность инфарктов и рака. Вещества, содержащиеся в маслинах, останавливают старение организма. Маслины кладут в салаты, ими украшают миниатюрные бутерброды с пикантными или плавлеными сырами и ветчиной. Черные маслины лучше всего подходят к мясу, зеленые – к холодным рыбным блюдам. Хороши маслины и как гарнир. Рыбным, мясным, овощным блюдам, соусам и супам они придают пикантный вкус. Вкусные, изысканные и полезные блюда можно приготовить из обычных продуктов!",https://static.tildacdn.com/tild6436-3532-4163-b761-623636303866/helcom-masliny-900-g.jpg,174.00,,,,,"Дамир, Алмаз, Смак, Мужик",,Польша,,"Стеклянная банка",,,,,,,,,,,,,,,,,,,900,0,0,0,"Оливки черные без косточки Oliwki Czarne Helcom 900г. Польша","Оливки черные без косточки Oliwki Czarne Helcom 900г. Польша",,"Оливки черные без косточки Oliwki Czarne Helcom 900г. Польша","Оливки черные без косточки Oliwki Czarne Helcom 900г. Польша",https://smartfood.org.ua/canned/tproduct/320925876-238065525541-olivki-chernie-bez-kostochki-oliwki-czar
910206456111,Helcom,910206,Польша,"Консервация, консервы","Оливки зеленые без косточки Oliwki Zielone Helcom 900г","Оливки зеленые без косточки Oliwki Zielone Helcom 900г. Польша","Оливки зеленые без косточки Oliwki Zielone Helcom 900г. Польша На самом деле, оливки – это универсальный плод, сочетающийся с различными закусками, горячими блюдами и напитками. Установлено, что ежедневное употребление маслин снижает риск развития заболеваний сердечно-сосудистой системы, уменьшается вероятность инфарктов и рака. Вещества, содержащиеся в маслинах, останавливают старение организма. Маслины кладут в салаты, ими украшают миниатюрные бутерброды с пикантными или плавлеными сырами и ветчиной. Черные маслины лучше всего подходят к мясу, зеленые – к холодным рыбным блюдам. Хороши маслины и как гарнир. Рыбным, мясным, овощным блюдам, соусам и супам они придают пикантный вкус. Вкусные, изысканные и полезные блюда можно приготовить из обычных продуктов!",https://static.tildacdn.com/stor3636-3766-4736-a531-656635623137/67325837.jpg,174.00,,,,,"Дамир, Алмаз, Смак, Мужик",,Польша,,"Стеклянная банка",,,,,,,,,,,,,,,,,,,900,0,0,0,"Оливки зеленые без косточки Oliwki Zielone Helcom 900г. Польша","Оливки зеленые без косточки Oliwki Zielone Helcom 900г. Польша",,"Оливки зеленые без косточки Oliwki Zielone Helcom 900г. Польша","Оливки зеленые без косточки Oliwki Zielone Helcom 900г. Польша",https://smartfood.org.ua/canned/tproduct/320925876-910206456111-olivki-zelenie-bez-kostochki-oliwki-ziel
461585835581,,461585,Вьетнам,"Снеки;Топ товары;Актуально летом;HoReCa","Стружка краба, снек к пиву 1кг.","Стружка краба, снек к пиву 1кг.#nbsp; Вьетнам","Стружка краба - всем известная закуска к пиву!<br />Среди снеков стружка креветки считается деликатесом, и она действительно отличается своеобразным, привлекательным вкусом и питательной ценностью.<br /><br />Отличная закуска к светлому пиву.<br /><br />",https://static.tildacdn.com/stor6666-6236-4436-b964-613862313864/82285029.png,892.00,,,,,Снеки,,Вьетнам,,,,,,,,,,,,,,,,,,,,,1000,0,0,0,"Стружка краба, снек к пиву 1кг. Вьетнам","Стружка краба, снек к пиву 1кг. Вьетнам",,"Стружка краба, снек к пиву 1кг. Вьетнам","Стружка краба, снек к пиву 1кг. Вьетнам",https://smartfood.org.ua/snacks/tproduct/320925559-461585835581-struzhka-kraba-snek-k-pivu-1kg
575526695101,Helcom,695101,Польша,"Консервация, консервы","Томаты вяленые ""Helcom"" фаршированные фетой 270г.","Томаты вяленые Helcom фаршированные фетой 270г. Польша","Томаты вяленые Helcom фаршированные фетой#nbsp; представляет собой новое сочетание популярных сушеных томатов и сыра Фета, изготовленное по рецепту средиземноморской кухни, почитаемое во всей Европе.<br /> Вяленые помидоры Helcom - модная и оригинальная закуска, которая идеально дополнит любое холодное блюдо: мясо и колбаса, сыр и салаты, а также подойдет к горячим блюдам: пицце, соусам и жареному мясу.<br />",https://static.tildacdn.com/stor3139-3430-4465-a635-393062633435/40793960.jpg,136.00,,,,,"Дамир, Алмаз, Смак",,Польша,,,,,,,,,,,,,,,,,,,,,270,0,0,0,"Томаты вяленые Helcom фаршированные фетой 270г. Польша","Томаты вяленые Helcom фаршированные фетой 270г. Польша",,"Томаты вяленые Helcom фаршированные фетой 270г. Польша","Томаты вяленые Helcom фаршированные фетой 270г. Польша",https://smartfood.org.ua/canned/tproduct/320925876-575526695101-tomati-vyalenie-helcom-farshirovannie-fe
459965476271,,459965,Украина,Снеки;Орехи;HoReCa,"Пивной микс, закуски к пиву 1 кг.","Пивной микс, закуски к пиву, тубус 1 кг. Украина","Микс пивных закусок в тубусе! В микс входят аахис, кранчи, миндаль со специями, кукуруза и многое другое! )",https://static.tildacdn.com/stor3734-6431-4864-a431-353864303263/41681369.jpg,315.00,,,,,Снеки,,Украина,,,,,,,,,,,,,,,,,,,,,1000,0,0,0,"Пивной микс, закуски к пиву, тубус 1 кг. Украина","Пивной микс, закуски к пиву, тубус 1 кг. Украина",,"Пивной микс, закуски к пиву, тубус 1 кг. Украина","Пивной микс, закуски к пиву, тубус 1 кг. Украина",https://smartfood.org.ua/snacks/tproduct/320925559-459965476271-pivnoi-miks-zakuski-k-pivu-1-kg
164270803171,"Flavour Delicious",164270,Турция,"Сухофрукты и цукаты;Топ товары;Диетические продукты","Натуральный мармелад из манго ""Flavour Delicious"" 500 г.","Натуральный мармелад из манго ""Flavour Delicious"" 500 г. Турция","Манго - король тропических фруктов#nbsp;с превосходным вкусом и божественным ароматом.<br />Вашему вниманию предлагаем мармелад из манго натуральный — из мякоти отборных, спелых сортов.<br /><ul><li>Без добавления сахара</li><li>Без красителей</li><li>Без консервантов</li></ul>Польза от регулярного употребления манго:#nbsp;<br />- поддерживает работу#nbsp;сердечно-сосудистой системы;<br />- восстанавливает зрение;<br />- улучшает память и умственные функции;<br />- помогает при депрессии;<br />- нормализует пищеварительную систему.",https://static.tildacdn.com/stor3766-3937-4231-a234-393365666265/33470725.jpg,359.00,,,,,Братья,,Турция,,Пакет,,,,,,,,,,,,,,,,,,,500,0,0,0,"Натуральный мармелад из манго ""Flavour Delicious"" 500 г. Турция","Натуральный мармелад из манго ""Flavour Delicious"" 500 г. Турция",,"Натуральный мармелад из манго ""Flavour Delicious"" 500 г. Турция","Натуральный мармелад из манго ""Flavour Delicious"" 500 г. Турция",https://smartfood.org.ua/driedfruits/tproduct/320927450-164270803171-naturalnii-marmelad-iz-mango-flavour-del
441910131681,,131681,Индия,"Пряности и специи","Барбарис красный, 1 кг","Барбарис красный, 1 кг из Индии","Очень часто пряность <strong> барбарис</strong> используют в восточной кухне. ... Высушенные и истолченные в порошок ягоды <strong>барбариса </strong>— прекрасная приправа. Недозрелые плоды <strong>барбариса</strong> иногда маринуют или солят и подают к мясу и дичи. Его добавляют в процессе готовки в плов, блюда из жареного или тушеного мяса.<br /><br />",https://static.tildacdn.com/stor3439-3737-4937-a436-333864383065/87923884.jpg,449.00,,,,,MrtUGZJAUpug6bK9nHBL,,Индия,,,,,,,,,Пакет,,,,,,,,,,,,1000,0,0,0,"Барбарис черный, 1 кг","Барбарис черный, 1 кг",,"Барбарис черный, 1 кг","Барбарис черный, 1 кг",https://smartfood.org.ua/spices/tproduct/320931553-441910131681-barbaris-krasnii-1-kg
300670668341,,300670,Индия,"Пряности и специи","Приправа натуральная 10 овощей 1кг.","Приправа натуральная 10 овощей 1кг. Индия","<p style=""text-align: left;"">Натуральная смесь ""10 овощей"".</p><br /><p style=""text-align: left;"">Состав: пастернак корень, петрушка корень, сельдерей корень, томат резаный, паприка зеленая и красная дребленая, чеснок гранулы, лук гранулы, морковь дреблета, перец чили дробленый.</p><br /><p style=""text-align: left;"">Применение: подходит для первых блюд и бульонов, тушеных блюд, каш, макронов, омлетов и хлебобулочных изделий. Добавляется в конце приготовления.</p>",https://static.tildacdn.com/stor3038-6136-4338-a132-376431356134/54835572.jpg,349.00,,,,,Братья,,Индия,,,,,,,,,Пакет,,,,,,,,,,,,1000,0,0,0,"Аджика сухая 1кг.","Аджика сухая 1кг.",,"Аджика сухая 1кг.","Аджика сухая 1кг.",https://smartfood.org.ua/spices/tproduct/320931553-300670668341-priprava-naturalnaya-10-ovoschei-1kg
554261049211,Cimbalak,554261,Словакия,"Колбасы, хамон, тушенка;Осенние Предложения","Колбаса cалями с олениной ""Lovecka"" salama Cimbalak 450г.","Колбаса cалями с олениной ""Lovecka"" salama Cimbalak 450г. Словакия","Lovecka salama Cimbalak – это сырокопченая колбаса с добавлением мяса оленины, которая обладает остро пряным запахом и приятным солоноватым вкусом. Она идеально подходит для приготовления всевозможных салатов и закусок, супов и вторых блюд.<br /> <br />На производство 100 грамм колбасы потрачено 130 грамм мяса.",https://static.tildacdn.com/stor6332-6232-4431-b665-363365376332/37751980.jpg,314.00,,,,,"Алмаз, Смак",,Словакия,,,,,,Сыровяленая,Высший,,,,,,,,,,,,,,450,0,0,0,"Колбаса cалями с олениной ""Lovecka"" salama Cimbalak 450г. Словакия","Колбаса cалями с олениной ""Lovecka"" salama Cimbalak 450г. Словакия",,"Колбаса cалями с олениной ""Lovecka"" salama Cimbalak 450г. Словакия","Колбаса cалями с олениной ""Lovecka"" salama Cimbalak 450г. Словакия",https://smartfood.org.ua/meat-sausages/tproduct/320929133-554261049211-kolbasa-calyami-s-oleninoi-lovecka-salam
602452916511,Bispol,916511,Польша,Хозтовары,"Свеча парафиновая, время горения 72 часа, 3дня, Bispol Ognik","Свеча парафиновая, время горения 72 часа, 3дня, Bispol Ognik, Польша","Свеча парафиновая Bispol Ognik, в пластиковом корпусе, время горения 72 часа.","https://static.tildacdn.com/stor6136-6332-4533-a139-633038356337/58441624.jpg https://static.tildacdn.com/stor3861-3839-4732-b264-346138376437/99858068.png",65.00,,,,,c7bIKnkJ05KcZZBvej0V,,Польша,,,,,,,,,,,,,,,,,,,,,150,0,0,0,"Свеча парафиновая Bispol Ognik, время горения 72 часа","Свеча парафиновая Bispol Ognik, время горения 72 часа","Свеча парафиновая Bispol Ognik, время горения 72 часа","Свеча парафиновая Bispol Ognik, время горения 72 часа","Свеча парафиновая Bispol Ognik, время горения 72 часа",https://smartfood.org.ua/household/tproduct/508865546-602452916511-svecha-parafinovaya-vremya-goreniya-72-c
630090046341,Bispol,946341,Польша,Хозтовары,"Свеча парафиновая, время горения 96 часов, 4 дня, Bispol Ognik","Свеча парафиновая, время горения 96 часов, 4 дня, Bispol Ognik, Польша","Свеча парафиновая Bispol Ognik, в пластиковом корпусе, время горения 96 часов.","https://static.tildacdn.com/stor6136-6332-4533-a139-633038356337/58441624.jpg https://static.tildacdn.com/stor3861-3839-4732-b264-346138376437/99858068.png",75.00,,,,,jL70PxpGGJVmznMO7cOx,,Польша,,,,,,,,,,,,,,,,,,,,,200,0,0,0,"Свеча парафиновая Bispol Ognik, время горения 96 часов","Свеча парафиновая Bispol Ognik, время горения 96 часов","Свеча парафиновая Bispol Ognik, время горения 96 часов","Свеча парафиновая Bispol Ognik, время горения 96 часов","Свеча парафиновая Bispol Ognik, время горения 96 часов",https://smartfood.org.ua/household/tproduct/508865546-630090046341-svecha-parafinovaya-vremya-goreniya-96-c
190593135091,Bispol,135091,Польша,Хозтовары,"Свеча парафиновая, время горения 48 часов, 2 дня, Bispol Ognik","Свеча парафиновая, время горения 48 часов, 2 дня, Bispol Ognik, Польша","Свеча парафиновая Bispol Ognik, в пластиковом корпусе, время горения 48 часов","https://static.tildacdn.com/stor6136-6332-4533-a139-633038356337/58441624.jpg https://static.tildacdn.com/stor3861-3839-4732-b264-346138376437/99858068.png",55.00,,,,,vLa0NFbUktcCJIZDcmje,,Польша,,,,,,,,,,,,,,,,,,,,,150,0,0,0,"Свеча парафиновая Bispol Ognik, время горения 48 часов","Свеча парафиновая Bispol Ognik, время горения 48 часов",,"Свеча парафиновая Bispol Ognik, время горения 48 часов","Свеча парафиновая Bispol Ognik, время горения 48 часов",https://smartfood.org.ua/household/tproduct/508865546-190593135091-svecha-parafinovaya-vremya-goreniya-48-c
699552442551,"Санта Бремор",442551,Украина,"Рыба, икра, морепродукты;Топ товары;Осенние Предложения;Новый Год и Рождество","Икра красная ТМ ""Санта Бремор"" лососевая, имитация 500г.","Икра красная ТМ Санта Бремор ""Horeca"" лососевая, имитация 500г.","Икра лососевая Стольная Имитированная пищевая рыбная продукция пастеризованная! По вкусу и виду не отличается от настоящей! Имитация зародыша внутри!<br />Имитированная лососевая икра ""Санта Бремор"" Имеет приятный, рыбный запах и вкус. Хорошо сочетается со сливочным маслом и подходит для приготовления быстрых бутербродов к чаю, а также в качестве одного из ингредиентов для салатов или роллов.<br />Состав: рыбный бульон (форель радужная или семга), соль, жир пищевой из рыбы (форель радужная или семга), загустители: Е466, альгинат натрия из бурых водорослей, каррапинан из красных водорослей, Е 417, масло подсолнечное, ароматизаторы (содержат натуральные вкусоароматические вещества, злаки, молоко, ракообразные, горчицу, усилители вкуса и аромата) красители: кармины, экстракт паприки, каротины (содержат антиокислитель альфа-Токоферол), пищевое волокно, регулятор кислотности лимонная кислота, консервант сорбат калия.<br />Пищевая ценность на 100 г:<br />Белки - 0,6 г;<br />Жиры - 1,4 г;<br />Углеводы - 1,1 г.<br />Энергетическая ценность - 19 ккал.<br />Хранить: при температуре от -1°С до +10°C 6 мес<br /><br />","https://static.tildacdn.com/stor3066-3264-4361-b835-343363303530/21017504.png https://static.tildacdn.com/stor6562-6264-4534-a432-343131323863/69309677.png https://static.tildacdn.com/stor6163-3736-4437-b733-646433383233/60341934.png",249.00,,,,,Мы,,Украина,,,,,,,,,,,,,,,,,,,,,500,0,0,0,"Икра красная ТМ Санта Бремор ""Horeca"" лососевая, имитация 500г.","Икра красная ТМ Санта Бремор ""Horeca"" лососевая, имитация 500г.","Икра красная ТМ Санта Бремор ""Horeca"" лососевая, имитация 500г.","Икра красная ТМ Санта Бремор ""Horeca"" лососевая, имитация 500г.","Икра красная ТМ Санта Бремор лососевая, имитация 500г",https://smartfood.org.ua/seafood/tproduct/320929988-699552442551-ikra-krasnaya-tm-santa-bremor-lososevaya
710692293911,"Катериновский мясокомбинат",710692,Украина,"Консервация, консервы;Колбасы, хамон, тушенка","Тушенка куриная, премиум по ДСТУ ""Катериновский мясокомбинат"" 500г.","Тушенка куриная натуральная, премиум ""Катериновский мясокомбинат"" 500г. по ДСТУ.","Тушенка куриная высочайшего качества от комбината ""Катериновский мясокомбинат"" от продуктов других производителей отличается тем, что для приготовления отбирается только свежее не жирное мясо высшего сорта. Консервант – только соль. <br />Никаких усилителей вкуса и красителей! Строго по ГОСТ! <br />Состав:<br />Мясо курицы, Лавровый лист, перец черный, перец душистый, соль.",https://static.tildacdn.com/stor3234-6135-4531-b161-653663393639/27566015.png,104.00,,,,,Солевая,,Украина,,,,,,,,,,,,,,,,,,,,,500,0,0,0,"Тушенка куриная натуральная, премиум ""Катериновский мясокомбинат"" 500г. по ДСТУ.","Тушенка куриная натуральная, премиум ""Катериновский мясокомбинат"" 500г. по ДСТУ.","Тушенка куриная натуральная, премиум ""Катериновский мясокомбинат"" 500г. по ДСТУ.","Тушенка куриная натуральная, премиум ""Катериновский мясокомбинат"" 500г. по ДСТУ.","Тушенка куриная натуральная, премиум ""Катериновский мясокомбинат"" 500г. по ДСТУ.",https://smartfood.org.ua/canned/tproduct/320925876-710692293911-tushenka-kurinaya-premium-po-dstu-kateri
